Date,Words,Prevalence,Count,MainTopic,TopTopic
8/30/2016,"accept, admissions, complete, offer, promissory, note, registered",0.022540557,2230,accept,accept
9/15/2016,"accept, admissions, letter, review, admitted",0.019313057,2046,accept,accept
8/31/2016,"accept, admissions, offer, registered",0.012641193,1635,accept,accept
9/9/2016,"accept, admissions, offer, registered, admitted",0.019204388,2035,accept,accept
9/1/2016,"accept, registered, offer, admissions, automated, admitted",0.015808962,2039,accept,accept
9/2/2016,"agree, degree, job, basically, hospital, promotion",0.007364245,409,agree,accept
10/12/2016,"approved, referral, work, email, section, legal",0.005311636,168,approved,accept
9/23/2016,"accept, admissions, offer, admitted, automated",0.016111295,2432,accept,accept
9/17/2016,"accept, sit, mailbox, prefer",0.014210787,216,accept,accept
9/19/2016,"hard, agree, switch, fix, goodness, cold",0.003549354,118,agree,accept
9/28/2016,"accept, offer, full, send, mailbox",0.019705187,2532,accept,accept
10/10/2016,"accept, offer, order, full, adjust",0.012379863,2532,accept,accept
9/30/2016,"accept, admissions, offer, registered",0.016295355,2296,accept,accept
9/30/2016,"agree, start, assessment, school, remote, frustrating, communication",0.004679377,134,agree,accept
9/30/2016,"approved, handle, board, understand, rid, analysis",0.007179847,342,approved,accept
10/1/2016,"accept, required, education, courses, leadership, lead",0.011491262,19,accept,accept
8/26/2016,"application, complete, steps, admissions, waive",0.028752377,2251,application,enroll
8/29/2016,"application, log, password, submit, user",0.027425806,2277,application,enroll
9/16/2016,"transfer, courses, evaluation, transcript, electives, official",0.012893955,1047,transfer,enroll
8/29/2016,"transfer, courses, general, evaluation, electives, math",0.010513436,1064,transfer,enroll
8/26/2016,"transfer, courses, program, evaluation, electives, match",0.013748935,1050,transfer,enroll
8/31/2016,"application, log, password, hours, user, reset",0.025573553,2002,application,enroll
8/31/2016,"transcript, application, request, form, official",0.030587305,2866,transcript,enroll
9/7/2016,"transcript, application, request, form, official",0.04249559,4081,transcript,enroll
10/1/2016,"transcript, request, email, form, heading",0.025352255,114,transcript,enroll
8/30/2016,"transcript, request, form, official",0.023336432,2420,transcript,enroll
8/29/2016,"transcript, request, form, official",0.020756211,1995,transcript,enroll
9/22/2016,"transcript, request, form, official",0.018184396,2075,transcript,enroll
9/19/2016,"transcript, request, form, official",0.024550757,2983,transcript,enroll
9/8/2016,"transcript, request, form, official",0.026029369,2740,transcript,enroll
9/2/2016,"transcript, request, form, official, fax",0.022557659,1824,transcript,enroll
9/15/2016,"transcript, request, form, official, fax",0.019395332,2043,transcript,enroll
9/30/2016,"transcript, request, form, receive, fax",0.020091976,2422,transcript,enroll
9/21/2016,"transcript, request, form, school, enter",0.021141437,2623,transcript,enroll
8/26/2016,"transcript, request, form, school, official",0.025695533,1697,transcript,enroll
9/9/2016,"transcript, request, form, school, official, fax",0.020934715,2117,transcript,enroll
9/1/2016,"transcript, request, official, evaluation",0.017246222,1816,transcript,enroll
9/23/2016,"transcript, request, school, official, evaluation",0.018772923,2053,transcript,enroll
9/13/2016,"application, transcript, request, form",0.029783545,3895,application,enroll
9/12/2016,"application, transcript, request, form",0.027167252,4029,application,enroll
9/14/2016,"application, transcript, request, send, form",0.034795929,3789,application,enroll
8/26/2016,"enrollment, services, program, counselor, respond",0.025139312,2604,enrollment,enroll
8/27/2016,"transcript, accept, next, send, fill",0.023625605,133,transcript,enroll
9/30/2016,"enrollment, academic, team, advisor, advising",0.014007025,2543,enrollment,enroll
8/27/2016,"submit, sense, contact, issues",0.019952249,70,submit,enroll
8/27/2016,"transfer, complete, education, transcript, general, evaluation",0.014809341,44,transfer,enroll
8/27/2016,"application, check, chance, steps, voice",0.026715909,146,application,enroll
9/19/2016,"enrollment, hold, certificate, line, verify, advising",0.038732389,4993,enrollment,enroll
9/16/2016,"enrollment, hold, services, line, assist, voicemail",0.053133517,4493,enrollment,enroll
9/20/2016,"enrollment, hold, services, line, verify, moment",0.053967615,5914,enrollment,enroll
9/12/2016,"enrollment, questions, connect, counselor, spell",0.026964106,4492,enrollment,enroll
8/30/2016,"transfer, list, wrong, drop",0.00900446,1200,transfer,enroll
9/26/2016,"enrollment, connect, counselor, moment",0.029889933,4391,enrollment,enroll
9/23/2016,"enrollment, services, connect, counselor",0.028097066,4263,enrollment,enroll
8/31/2016,"enrollment, services, line, moment, counselor",0.040147381,3519,enrollment,enroll
8/30/2016,"military, benefit, program, discount, midnight",0.005247612,308,military,enroll
9/20/2016,"military, benefits, school, program, veteran, mobile",0.00524468,350,military,enroll
9/2/2016,"military, courses, email, quarter, discount, benefits, standard",0.008490729,322,military,enroll
9/26/2016,"application, admissions, complete, steps, submit",0.025260395,3603,application,enroll
9/1/2016,"application, complete, start, form, waive, status, fee",0.029302823,2816,application,enroll
9/30/2016,"application, complete, start, submit, assessment",0.024920009,3182,application,enroll
9/8/2016,"application, complete, submit, admissions, waive, statement",0.026638647,2886,application,enroll
10/1/2016,"application, log, ahead, email, password, stop",0.05317923,190,application,enroll
9/28/2016,"application, log, complete, click, password",0.024153925,2515,application,enroll
9/27/2016,"application, log, submit, click",0.030813856,3136,application,enroll
9/9/2016,"application, process, program, steps, waive, fee",0.02251367,2568,application,enroll
9/22/2016,"application, start, complete, admissions, steps, orientation",0.027125081,3392,application,enroll
9/20/2016,"application, start, complete, process, steps, waive",0.027469255,4073,application,enroll
9/21/2016,"application, start, email, process, waive, fee, fill",0.020823889,2926,application,enroll
9/23/2016,"application, start, form, fill, waive",0.022499537,3045,application,enroll
8/30/2016,"application, start, steps, complete, submit, waive",0.028127893,3434,application,enroll
9/29/2016,"application, transcript, request, form, official",0.029907537,3800,application,enroll
8/31/2016,"application, work, back, move, wireless, clean, discontinued, router",0.005424081,106,application,enroll
8/31/2016,"scholarship, apply, application, work, approved, advantage",0.008008056,394,scholarship,enroll
10/4/2016,"scholarship, work, apply, application, wireless, suggest, fill",0.006130133,370,scholarship,enroll
9/28/2016,"enrollment, line, hold, moment, advising",0.042376398,4938,enrollment,enroll
9/1/2016,"scholarship, apply, discount, marketing, reimbursement",0.010947192,874,scholarship,enroll
9/15/2016,"scholarship, apply, tuition, discount, reimbursement",0.010779706,871,scholarship,enroll
9/23/2016,"scholarship, program, apply, tuition, reimbursement, discount",0.008487651,638,scholarship,enroll
9/2/2016,"application, complete, start, submit, waive",0.030469076,2498,application,enroll
10/11/2016,"military, discount, program, benefits, task",0.00525232,341,military,enroll
9/27/2016,"application, program, start, fee, lady, waive",0.006656287,376,application,enroll
9/16/2016,"application, start, complete, questions, score, date_of_brith, waive",0.005671616,244,application,enroll
9/6/2016,"application, start, log, email, password, waive, user",0.029087054,3821,application,enroll
9/3/2016,"transcript, point, complete, process, choice, request",0.009182509,25,transcript,enroll
9/3/2016,"transfer, problem, deal, minutes",0.02374169,162,transfer,enroll
9/3/2016,"application, scholarship, excellent, submit",0.031864243,110,application,enroll
9/28/2016,"military, benefits, security, part, army",0.006781898,491,military,enroll
10/5/2016,"military, security, criminal, justice",0.007530977,464,military,enroll
9/14/2016,"military, work, benefits, start, security, network",0.00671551,358,military,enroll
9/3/2016,"transcript, admissions, official, requirements, evaluation",0.02492148,72,transcript,enroll
9/8/2016,"transfer, military, benefits, discount, duty",0.009303331,980,transfer,enroll
9/9/2016,"military, benefits, form, support, force, certified",0.005682578,224,military,enroll
9/9/2016,"apologize, transfer, work, total, huge, surgery",0.00632167,192,transfer,enroll
9/10/2016,"apply, application, include, specialization, united",0.006982741,35,apply,enroll
9/10/2016,"transcript, application, complete, registered, official, submit",0.011737713,110,transcript,enroll
9/10/2016,"transfer, rolled, education, psychology, specific",0.016309951,253,transfer,enroll
9/13/2016,"military, benefits, sort, discount, veteran",0.006918713,485,military,enroll
9/21/2016,"scholarship, back, start, program, bookstore, download, map",0.005563421,196,scholarship,enroll
9/14/2016,"enrollment, counselor, best, better, convenience, apologize",0.01666485,3116,enrollment,enroll
9/14/2016,"apply, scholarship, offer, discount, extended",0.011684643,1492,apply,enroll
10/4/2016,"application, complete, admissions, submit, promissory",0.026646358,4032,application,enroll
9/15/2016,"application, complete, log, start, password, steps",0.026478417,2849,application,enroll
10/3/2016,"application, complete, start, admissions, update, steps",0.026918026,4356,application,enroll
9/16/2016,"application, log, click, complete, password, tori",0.020610761,1809,application,enroll
9/19/2016,"application, log, click, submit, password, user",0.028233008,3236,application,enroll
10/6/2016,"application, log, complete, start, password, response, user",0.023303434,3155,application,enroll
10/10/2016,"application, log, start, steps, password, user",0.019006446,3090,application,enroll
10/14/2016,"transcript, request, form, application, enter",0.015005141,1310,transcript,enroll
10/17/2016,"transcript, request, form, documents",0.023362446,1058,transcript,enroll
10/5/2016,"application, start, complete, steps, waive, user",0.019334836,3035,application,enroll
10/11/2016,"application, transcript, request, complete, form",0.032408303,3922,application,enroll
10/13/2016,"application, transcript, request, form, official",0.027180725,2654,application,enroll
10/12/2016,"application, transcript, request, start, official",0.031583641,3573,application,enroll
10/7/2016,"application, transcript, request, start, official",0.027621671,3515,application,enroll
9/15/2016,"transfer, hold, excellent, continue",0.012667923,2441,transfer,enroll
9/17/2016,"transcript, gpa, back, school, department, form",0.015857449,65,transcript,enroll
9/17/2016,"application, sounds, ahead, mentioned",0.025712221,339,application,enroll
9/19/2016,"transfer, finish, change, questions, evaluation",0.017779788,4136,transfer,enroll
9/24/2016,"transfer, support, chat, issues, technical",0.019407735,170,transfer,enroll
9/24/2016,"enrollment, moment, sounds, return",0.030217972,314,enrollment,enroll
9/24/2016,"application, transcript, send, form, worry",0.018047602,94,application,enroll
9/26/2016,"transfer, evaluation, official, transcript, unofficial",0.007801877,653,transfer,enroll
9/28/2016,"transcript, email, send, request, official, form",0.028388357,3443,transcript,enroll
9/26/2016,"transcript, request, form, fill, fax",0.017970608,2398,transcript,enroll
9/27/2016,"scholarship, work, apply, pop, ran, blocker",0.00560741,325,scholarship,enroll
9/27/2016,"military, criminal, justice, benefits",0.007440795,358,military,enroll
10/14/2016,"enrollment, hold, line, moment, verify",0.048768872,4506,enrollment,enroll
10/13/2016,"enrollment, moment, connect, counselor, record, verify",0.034562989,3851,enrollment,enroll
10/12/2016,"enrollment, services, hold, moment, verify",0.038666983,5014,enrollment,enroll
9/29/2016,"transfer, general, math, english, east, promotion",0.008052817,557,transfer,enroll
10/11/2016,"enrollment, services, connect, counselor, afternoon",0.026310783,5051,enrollment,enroll
10/10/2016,"enrollment, services, evaluation, counselor, member",0.018540455,4492,enrollment,enroll
9/29/2016,"transfer, services, enrollment, counselor, longer",0.021269282,4351,transfer,enroll
9/30/2016,"apply, new, excited, campus, blue",0.0083106,1016,apply,enroll
9/30/2016,"confirm, military, experience, potentially, zip, hospital",0.006179365,341,military,enroll
10/1/2016,"transfer, program, central, assessment, standard",0.018727902,79,transfer,enroll
10/8/2016,"transcript, official, school, gpa, graduate",0.01960279,108,transcript,enroll
10/4/2016,"transcript, request, form, official",0.019071732,2817,transcript,enroll
10/3/2016,"transcript, request, form, official",0.020647587,3160,transcript,enroll
10/5/2016,"transcript, request, form, school, official",0.019495236,2901,transcript,enroll
10/13/2016,"scholarship, cost, quarter, tuition, discount",0.009529435,735,scholarship,enroll
10/3/2016,"military, security, benefits, technology",0.006219593,504,military,enroll
10/4/2016,"military, discount, benefits, eligible, customer",0.006501039,429,military,enroll
10/5/2016,"scholarship, access, early, discount, checkin",0.013866083,1876,scholarship,enroll
10/5/2016,"transfer, soon, box, chance",0.015188223,3747,transfer,enroll
10/5/2016,"enrollment, program, understand, counselor, analysis, gmail",0.014558922,3157,enrollment,enroll
10/7/2016,"military, wrong, benefits, wait, chapter",0.011299688,1235,military,enroll
10/8/2016,"application, stuff, fill, process, age, waive",0.021576798,68,application,enroll
10/13/2016,"transfer, hold, line, find, operator",0.022240213,3415,transfer,enroll
10/10/2016,"transfer, line, hold, minutes, spell, wrong",0.023082527,4782,transfer,enroll
10/17/2016,"application, complete, admissions, process, fee",0.017086765,1380,application,enroll
10/14/2016,"application, start, process, complete, admissions, waive",0.023811895,2865,application,enroll
10/15/2016,"application, complete, class, start, familiar, weeks",0.025279642,129,application,enroll
10/15/2016,"transcript, program, transfer, flex, grade, honestly",0.021639551,51,transcript,enroll
10/15/2016,"transcript, link, documents, questions, official",0.030078585,99,transcript,enroll
10/17/2016,"transfer, transcript, program, evaluation, official",0.008570606,361,transfer,enroll
8/27/2016,"assistance, pretty, work, place, awesome",0.01749351,58,assistance,assistance
8/31/2016,"assistance, academic, next, learners, advisor, advising",0.014611608,2130,assistance,assistance
9/7/2016,"click, log, box, pop, button, screen",0.026944589,3204,click,contact
9/8/2016,"click, log, computer, password, button",0.018785311,2036,click,contact
8/31/2016,"click, skills, personal, link, inventory, button",0.011466561,935,click,contact
8/26/2016,"click, link, open, student, button, bottom, color",0.015353886,1024,click,contact
10/3/2016,"click, log, assessment, complete, password, button",0.017369813,2484,click,contact
9/13/2016,"click, log, complete, assessment, score, inventory",0.01912093,2376,click,contact
9/12/2016,"click, log, computer, password, reset",0.020530363,2983,click,contact
10/5/2016,"click, log, link, orientation, campus, center",0.018278236,2213,click,contact
10/4/2016,"click, log, orientation, complete, unit",0.020872861,2699,click,contact
9/26/2016,"click, log, password, computer, button",0.011338118,1221,click,contact
9/14/2016,"letter, recommend, statement, resume",0.011274077,1229,letter,contact
10/12/2016,"message, back, full, tone, unavailable, modify",0.064529778,3253,message,contact
10/14/2016,"message, back, miss, moment, unavailable, unable, dial",0.067772557,3188,message,contact
10/13/2016,"message, back, press, soon, unavailable, tone",0.064933461,2702,message,contact
10/11/2016,"message, reach, back, record, canada",0.090380583,4667,message,contact
10/6/2016,"message, reach, press, record, mailbox",0.071726559,3807,message,contact
10/15/2016,"message, return, opportunity, moment, spend",0.030005346,114,message,contact
10/17/2016,"message, tone, moment, modify, branch",0.044900733,1504,message,contact
9/28/2016,"message, miss, moment, modify, port, jules",0.043386791,2935,message,contact
8/26/2016,"message, press, record, return, tone, voicemail",0.046670777,1647,message,contact
8/27/2016,"message, reach, records, return",0.04169949,150,message,contact
9/30/2016,"message, record, press, mailbox, tone",0.067930524,3050,message,contact
10/1/2016,"message, soon, send, full, miss",0.046313263,152,message,contact
9/29/2016,"message, tone, return, moment, unavailable",0.046280366,3126,message,contact
9/30/2016,"note, fast, loans, masters, promissory, entrance",0.008435868,623,note,contact
8/31/2016,"note, loans, counseling, masters, promissory, entrance",0.010316264,549,note,contact
8/29/2016,"note, promissory, fast, masters, entrance, agreement",0.012410078,721,note,contact
9/6/2016,"send, email, transcript, request, form, mail",0.055112026,4542,send,contact
9/20/2016,"email, send, transcript, request, form",0.045147816,5628,email,contact
9/10/2016,"send, email, contact, list",0.02679157,370,send,contact
10/7/2016,"email, send, check, documents, statement",0.050934549,5356,email,contact
10/5/2016,"email, send, check, receive, mail",0.038876373,5780,email,contact
9/2/2016,"email, send, documents, recommend, resume",0.0382141,3169,email,contact
8/30/2016,"email, send, information, check, gmail, mail",0.037738207,4256,email,contact
9/1/2016,"email, send, information, contact, shoot, gmail",0.035765321,3930,email,contact
9/9/2016,"email, send, information, link, fill",0.037301044,4212,email,contact
8/31/2016,"email, send, information, link, gmail, shoot",0.033587273,3969,email,contact
8/26/2016,"email, send, information, questions, sports",0.03907762,3232,email,contact
9/13/2016,"email, send, information, receive, mail",0.037450158,5805,email,contact
10/3/2016,"email, send, link, capella, existing",0.029147214,5950,email,contact
9/26/2016,"email, send, link, gmail, junk",0.029390683,5394,email,contact
8/29/2016,"email, send, mail, contact, gmail, info",0.030359896,3967,email,contact
9/12/2016,"email, send, receive, direct, copy",0.033656274,5988,email,contact
10/4/2016,"email, send, receive, mail, confirm",0.038566347,6198,email,contact
10/6/2016,"email, send, transcript, request",0.048827647,6007,email,contact
9/14/2016,"email, work, back, send, office, clock, morning",0.049587812,5593,email,contact
8/27/2016,"conversation, email, front, away, file",0.01662094,72,email,contact
8/27/2016,"send, important, case, link",0.007630987,56,send,contact
10/13/2016,"send, mail, link, set, apparently",0.013902099,2710,send,contact
8/27/2016,"email, sign, pass, questions, letters, confirm",0.013476115,39,email,contact
8/31/2016,"message, full, moment, unavailable, modify, climb",0.03202715,1600,message,contact
8/29/2016,"message, hang, return, soon, tone, ease",0.038080923,2073,message,contact
9/2/2016,"message, reach, moment, return, mailbox, tone, google",0.048688738,1902,message,contact
9/1/2016,"message, record, mailbox, tone, google",0.038066882,1780,message,contact
8/30/2016,"message, record, press, hang, tone",0.036718677,1970,message,contact
10/17/2016,"writing, paper, work, online, structure, break",0.007715829,359,writing,contact
9/22/2016,"writing, read, assessment, paper, library",0.010284244,1050,writing,contact
9/6/2016,"writing, read, assessment, submit, computer",0.02282175,3208,writing,contact
9/14/2016,"facebook, customer, chat, conversation, referral",0.005503346,247,facebook,contact
10/5/2016,"email, send, work, program, mobile, conversation, report, convert",0.002395512,54,email,contact
9/23/2016,"click, computer, pop, screen, button",0.012408173,1593,click,contact
10/6/2016,"click, open, computer, list, button",0.020777928,3450,click,contact
9/2/2016,"click, pop, open, top, window, chrome",0.016319467,1148,click,contact
9/27/2016,"email, check, send, update, double",0.029026622,4148,email,contact
9/3/2016,"send, email, hours, log, gmail",0.045518156,207,send,contact
9/7/2016,"email, send, application, log, password, reset, user",0.05342486,4581,email,contact
9/21/2016,"email, send, awesome, next, touch",0.049582723,5450,email,contact
9/24/2016,"email, send, connect, access, communication",0.022925943,170,email,contact
9/19/2016,"email, send, information, contact, letter",0.041020383,5725,email,contact
9/23/2016,"email, send, information, link, gmail",0.034357988,4955,email,contact
9/15/2016,"email, send, information, link, potentially",0.033394069,4561,email,contact
9/8/2016,"email, send, link, contact, gmail",0.035871744,4521,email,contact
9/17/2016,"email, send, log, support, reply",0.049543821,439,email,contact
9/22/2016,"email, send, receive, mail, gmail, shoot",0.031424994,4945,email,contact
9/16/2016,"email, send, transcript, request",0.0464207,4730,email,contact
10/4/2016,"message, back, soon, record, unavailable, modify, beep",0.053967011,3231,message,contact
9/19/2016,"message, back, tone, representative, unavailable",0.047715004,2984,message,contact
9/10/2016,"message, hang, finish, community",0.068658293,449,message,contact
10/3/2016,"message, mailbox, hang, moment, modify, strength",0.044696792,2874,message,contact
9/17/2016,"message, moment, full, reached, meet, home",0.053046899,292,message,contact
9/6/2016,"message, press, hang, record, tone",0.036606563,2480,message,contact
9/9/2016,"message, press, record, mailbox, avenue",0.041221772,1836,message,contact
9/16/2016,"message, press, record, tone",0.058327425,2729,message,contact
9/15/2016,"message, reach, forward, automated, beep",0.063798764,2927,message,contact
9/7/2016,"message, reach, press, record, hang",0.052380895,3055,message,contact
9/14/2016,"message, reach, voice, mailbox",0.084087707,3643,message,contact
9/13/2016,"message, record, press, tone, unavailable",0.060345078,3280,message,contact
10/7/2016,"message, soon, back, record, tone, hang",0.054418118,3579,message,contact
10/5/2016,"message, tone, full, hang, routine, unavailable",0.050388641,2852,message,contact
9/12/2016,"message, tone, return, miss, unavailable",0.039497603,2892,message,contact
9/20/2016,"message, voice, mailbox, automatically, automated",0.066074728,3205,message,contact
9/8/2016,"message, back, voicemail, soon, tone, unavailable",0.043610957,1974,message,contact
9/24/2016,"message, full, mailbox, send, accept",0.072712354,266,message,contact
9/27/2016,"message, leave, press, soon, tone",0.078554549,2887,message,contact
9/21/2016,"message, press, record, tone, unavailable",0.056404798,3151,message,contact
9/23/2016,"message, return, soon, moment, beep",0.048017393,2843,message,contact
9/22/2016,"message, tone, return, moment, modify, zack",0.050821539,2823,message,contact
9/26/2016,"message, tone, return, moment, unavailable, modify",0.044135103,3081,message,contact
9/10/2016,"send, recommend, letter, click, enter, link",0.01115231,70,send,contact
9/10/2016,"email, confirm, application, change, recently",0.015894572,127,email,contact
9/13/2016,"reimbursement, chat, approved, work, remote",0.012272193,1954,chat,contact
9/14/2016,"writing, paper, assessment, read, test",0.008936929,808,writing,contact
10/13/2016,"writing, paper, assessment, student, tutor",0.010288589,826,writing,contact
9/13/2016,"writing, paper, resource, turn, tutor, apa",0.00958389,909,writing,contact
9/22/2016,"click, log, personal, application, inventory, password",0.015052598,1256,click,contact
9/20/2016,"click, log, submit, link, reset",0.02470263,3128,click,contact
9/16/2016,"resources, writing, academic, library, grow, format",0.005968836,352,writing,contact
9/16/2016,"won, writing, new_york, paper, delete, american",0.013274521,1431,writing,contact
9/17/2016,"list, contact, information, program, rest",0.021660705,278,contact,contact
9/20/2016,"email, involved, couple, policy, act, north_carolina",0.006206698,430,email,contact
9/23/2016,"hospital, google, company, ago, daughter, director",0.00614788,346,google,contact
9/24/2016,"email, change, application, certificate, gmail, log",0.02333175,145,email,contact
9/24/2016,"important, email, sort, level, united, position",0.010392482,30,email,contact
10/11/2016,"email, send, information, contact, gmail, letter",0.042257909,6206,email,contact
9/29/2016,"email, send, information, receive, fill, scan",0.039378382,5699,email,contact
9/30/2016,"email, send, link, fill",0.032593762,5076,email,contact
10/12/2016,"email, send, mail, copy, fax, scan",0.025585661,3213,email,contact
10/10/2016,"email, send, transcript, request",0.042580797,6280,email,contact
9/27/2016,"send, transcript, email, request, official, form",0.040666091,4062,send,contact
9/28/2016,"code, chat, email, work, lunch, remote",0.007481722,683,chat,contact
9/28/2016,"letter, faculty, check, decision, solution, escalation",0.007638926,596,letter,contact
9/28/2016,"voicemail, extension, street, delete, disappeared",0.009515451,1249,voicemail,contact
9/30/2016,"facebook, find, friends, customer, girl, boy",0.00990958,845,facebook,contact
10/1/2016,"email, scholarship, check, note, status",0.038291771,150,email,contact
10/14/2016,"click, log, open, submit, dot, button",0.016565631,1467,click,contact
10/3/2016,"verizon, wireless, device, data, motorola",0.005958719,308,wireless,contact
10/5/2016,"note, fast, loan, complete, promissory, entrance",0.007649697,599,note,contact
10/5/2016,"letter, approved, recommend, supervisor, instructor",0.008888874,739,letter,contact
10/5/2016,"sign, fax, print, slow",0.007336957,669,fax,contact
10/8/2016,"email, capella, information, university, follow",0.082688307,352,email,contact
10/8/2016,"book, email, classes, luck, resource, kit",0.020334035,92,email,contact
10/10/2016,"message, soon, tone, convenience, earliest, beep",0.044614406,3223,message,contact
10/13/2016,"email, information, contact, receive, new_york, gmail",0.024002203,4237,email,contact
10/15/2016,"email, send, check, connect, shoot",0.048080898,200,email,contact
10/17/2016,"email, send, information, couple, msn, contact",0.041932175,2831,email,contact
10/14/2016,"email, send, mail, evaluation",0.031277441,4539,email,contact
10/15/2016,"send, work, basically, quarter, admissions",0.014067567,77,send,contact
10/15/2016,"access, mail, books, click",0.024804501,115,mail,contact
10/17/2016,"voicemail, academic, center, coach",0.016232939,1116,voicemail,contact
10/17/2016,"click, open, work, form, cut, sign, approved",0.016071642,784,click,contact
9/22/2016,"classes, transfer, general, division, english, lower, upper",0.006619252,410,classes,courses
9/12/2016,"courses, transfer, general, specific, evaluation",0.014358866,3164,courses,courses
9/1/2016,"program, dissertation, research, phd, emergency, fantastic",0.004890576,177,program,courses
8/31/2016,"program, doctor, research, dissertation, phd, capstone, noon",0.007850634,285,program,courses
9/20/2016,"program, faculty, work, research, seminar, cap, face",0.005346918,335,program,courses
8/26/2016,"program, research, doctor, dissertation, residency, phd",0.007993157,202,program,courses
8/30/2016,"program, research, work, dissertation, residency, topic",0.006696009,212,program,courses
9/2/2016,"program, residency, work, dissertation, faculty, respect",0.00568054,141,program,courses
9/14/2016,"quarter, cost, courses, weeks, cover, tuition",0.012089346,1441,quarter,courses
9/26/2016,"quarter, cost, scholarship, tuition, eligible",0.010402072,1336,quarter,courses
10/6/2016,"quarter, courses, scholarship, apply",0.012755113,1661,quarter,courses
9/13/2016,"quarter, courses, scholarship, cost, tuition",0.013569868,1708,quarter,courses
10/3/2016,"quarter, start, cost, scholarship, tuition",0.012601343,1899,quarter,courses
9/8/2016,"quarter, student, full, cost, scholarship, semester",0.015153905,1433,quarter,courses
10/11/2016,"program, bachelor, masters, interested, pursue",0.074699214,5507,program,courses
10/12/2016,"program, degree, masters, bachelor, administration",0.037655356,3267,program,courses
10/13/2016,"program, degree, masters, bachelor, certificate",0.035865443,3429,program,courses
8/26/2016,"program, masters, bachelor, degree, criminal, emergency, justice",0.039305152,2396,program,courses
10/10/2016,"program, masters, degree, bachelor",0.044412374,5404,program,courses
9/2/2016,"program, masters, degree, bachelor, public",0.035858039,2553,program,courses
9/20/2016,"courses, certificate, program, transfer, graduate, electives",0.015874824,2433,courses,courses
8/30/2016,"due, courses, complete, start, petition, traditional",0.004101109,224,courses,courses
8/26/2016,"program, flex, weeks, courses, traditional, flex_path, average",0.012918277,476,program,courses
8/27/2016,"courses, program, complete, start, traditional, quarter, flex",0.01370729,40,courses,courses
8/31/2016,"mid, program, questions, point, spinning, career, session",0.001914977,49,program,courses
9/27/2016,"california, hours, family, work, marriage, therapist",0.002439489,93,hours,courses
8/26/2016,"program, license, state, accredited, internship, marriage",0.013007285,390,program,courses
9/23/2016,"program, quarter, residency, classes, internship, practicum, travel",0.00744891,345,program,courses
8/30/2016,"classes, start, work, program, internship, ace, facebook, easy",0.002829318,69,classes,courses
8/31/2016,"program, work, quarter, counseling, residency, internship, practicum, louisiana",0.003639342,92,program,courses
9/15/2016,"books, click, orientation, access, bookstore, download, purchase",0.012503573,911,books,courses
10/14/2016,"books, computer, access, download, vital, laptop",0.010151955,621,books,courses
9/27/2016,"books, computer, download, print, sleep, ebook",0.010751616,715,books,courses
9/16/2016,"books, email, bookstore, log, source, vital",0.00946494,544,books,courses
9/14/2016,"books, order, bookstore, find, purchase, allowance",0.008691901,612,books,courses
9/13/2016,"books, orientation, access, computer, bookstore, download",0.014348354,1740,books,courses
8/26/2016,"books, orientation, access, order, bookstore",0.013391146,755,books,courses
8/29/2016,"courses, division, learning, program, lower, upper, environment",0.00451972,213,courses,courses
10/5/2016,"project, management, work, basically, analytics, loved",0.004953258,275,project,courses
8/26/2016,"courses, program, degree, complete, division, pell, lower, timing",0.00709243,284,courses,courses
8/31/2016,"program, masters, psychology, doctor, phd",0.024104705,2015,program,courses
8/29/2016,"classes, advisor, schedule, worth, expensive",0.010961097,1412,classes,courses
8/30/2016,"classes, quarter, start, weeks, half",0.017959732,2146,classes,courses
8/26/2016,"classes, quarter, weeks, pay, semester",0.014865482,1319,classes,courses
9/2/2016,"classes, start, quarter, scholarship",0.025357809,2444,classes,courses
9/1/2016,"classes, start, weeks, quarter, break",0.019668635,2032,classes,courses
8/31/2016,"classes, weeks, online, full, months",0.017998585,2145,classes,courses
9/15/2016,"program, accredited, work, information, regionally, higher, commission",0.011671825,653,program,courses
9/17/2016,"courses, complete, program, start, orientation, traditional, process",0.011962397,59,courses,courses
9/20/2016,"program, complete, work, courses, traditional, flex, flex_path, pace",0.0136947,905,program,courses
9/16/2016,"program, courses, work, learning, important, flexibility, structure",0.01007721,608,program,courses
8/26/2016,"program, education, learning, terms, higher, teaching",0.015502194,879,program,courses
9/2/2016,"courses, learning, education, program, structure, competencies, regionally, division",0.008764973,269,courses,courses
9/21/2016,"courses, program, start, work, discount, division, flexibility, traditional",0.008934327,516,courses,courses
9/22/2016,"program, school, accredited, online, regionally, flexibility, commission",0.007952106,470,program,courses
9/13/2016,"program, student, degree, loans, federal, eligible",0.008217159,686,program,courses
9/19/2016,"courses, work, learning, complete, division, competencies, format, structure",0.010169598,529,courses,courses
8/31/2016,"program, work, degree, learning, expensive, skills, important, career",0.009752283,577,program,courses
8/26/2016,"hours, figure, office, half, wrong",0.012147549,1776,hours,courses
10/6/2016,"program, courses, complete, transfer, flex, flex_path, traditional, pass",0.017386957,1865,program,courses
10/1/2016,"program, courses, option, opportunity, coach, billing, important",0.010490249,21,program,courses
9/2/2016,"weeks, courses, session, finish, fix, billing, model",0.007629953,267,courses,courses
10/3/2016,"program, flex, complete, flex_path, traditional, pace",0.012025163,986,program,courses
8/27/2016,"program, accredited, graduate, hours, accounting, quarter",0.012241875,24,program,courses
